1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,  1,  1,  1, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2, -3, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0, -2, -6, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 2, 2, 2,  2, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 1, 2,  3, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,  2,  4,  8, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 2, 4, 8, 16, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  2, 12, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 1, 4, 12, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 1,  0,  0,  0,  1,  0,  0,  0,  1,  0,  0,  0,  1,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0, -1,  0,  0,  0, -2,  0,  0,  0, -3,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 6, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0, -2,  0,  0,  0, -6,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  2,  0,  0,  0,  2,  0,  0,  0,  2,  0,  0,  0,  2,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  1,  0,  0,  0,  2,  0,  0,  0,  3,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 1, 2, 3, 0, 2, 4, 6, 0, 3, 6, 9, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,  1,  1,  1, 1, 1, 1,  1, 1, 1, 1,  1, 1,  1,  1,  1, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 1, 2,  3, 0, 2, 4,  6, 0,  3,  6,  9, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  1,  2,  3,  0,  2,  4,  6,  0,  3,  6,  9, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 1,  1,  1,  1,  1,  1,  1,   1,  1,  1,  1,   1,  1,   1,   1,   1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  1,  2,   3,  0,  2,  4,   6,  0,   3,   6,   9
0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0, -1, -1, -1, -1, -2, -2, -2, -2, -3, -3, -3, -3, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 1, 1, 1,  1, 2, 2, 2,  2, 3,  3,  3,  3, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0, -1, -1, -1,  -1, -2, -2, -2,  -2, -3,  -3,  -3,  -3
0, 1, 2, 3, 0, 1, 2, 3, 0, 1, 2, 3, 0, 1, 2, 3, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0, -1, -2, -3,  0, -1, -2, -3,  0, -1, -2, -3,  0, -1, -2, -3, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  1,  2,  3, 0, 1, 2,  3, 0, 1, 2,  3, 0,  1,  2,  3, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0, -1, -2, -3,  0, -1, -2,  -3,  0, -1, -2,  -3,  0,  -1,  -2,  -3
0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 6, 6, 6, 6, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0, -2, -2, -2, -2, -6, -6, -6, -6, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 2, 2, 2,  2, 6,  6,  6,  6, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0, -2, -2, -2,  -2, -6,  -6,  -6,  -6
0, 0, 2, 6, 0, 0, 2, 6, 0, 0, 2, 6, 0, 0, 2, 6, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0, -2, -6,  0,  0, -2, -6,  0,  0, -2, -6,  0,  0, -2, -6, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  2,  6, 0, 0, 2,  6, 0, 0, 2,  6, 0,  0,  2,  6, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0, -2, -6,  0,  0, -2,  -6,  0,  0, -2,  -6,  0,   0,  -2,  -6
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,  2,  4,  8, 1, 2, 4,  8, 1, 2, 4,  8, 1,  2,  4,  8, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 1, 4, 12, 0, 2, 8, 24, 0,  3, 12, 36, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 1,  2,  4,  8,  1,  2,  4,   8,  1,  2,  4,   8,  1,   2,   4,   8
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 1, 2, 4,  8, 2, 4, 8, 16, 3,  6, 12, 24, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0, -1, -2, -4,  -8, -2, -4, -8, -16, -3,  -6, -12, -24
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 2, 4, 8, 16, 6, 12, 24, 48, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0, -2, -4, -8, -16, -6, -12, -24, -48
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  1,  4, 12, 0, 1, 4, 12, 0, 1, 4, 12, 0,  1,  4, 12, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  2, 12,  0,  0,  2,  12,  0,  0,  2,  12,  0,   0,   2,  12
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  1,  4,  12,  0,  2,  8,  24,  0,   3,  12,  36
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 1,  0,  0,  0,  2,  0,  0,  0,  4,  0,  0,  0,  8,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  2,  0,  0,  0, 12,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  2,  0,  0,  0,  4,  0,  0,  0,  8,  0,  0,  0, 16,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  1,  0,  0,  0,  4,  0,  0,  0, 12,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 1,  1,  1,  1,  2,  2,  2,  2,  4,  4,  4,  4,  8,  8,  8,  8, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  1,  2,  3,  0,  4,  8, 12,  0, 12, 24, 36, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 1,  1,  1,  1,  2,  2,  2,   2,  4,  4,  4,   4,  8,   8,   8,   8
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  1,  2,  3,  0,  2,  4,  6,  0,  4,  8, 12,  0,  8, 16, 24, 0, -1, -2, -3,  0, -2, -4,  -6,  0, -4, -8, -12,  0,  -8, -16, -24
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  2,  6,  0,  0,  4, 12,  0,  0,  8, 24,  0,  0, 16, 48, 0,  0, -2, -6,  0,  0, -4, -12,  0,  0, -8, -24,  0,   0, -16, -48
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  1,  1,  1,  1,  4,  4,  4,  4, 12, 12, 12, 12, 0,  0,  0,  0,  0,  0,  0,   0,  0,  0,  0,   0,  0,   0,   0,   0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  2,  2,  2,   2, 12,  12,  12,  12
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  1,  2,   3,  0,  4,  8,  12,  0,  12,  24,  36
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 1,  2,  4,  8,  2,  4,  8,  16,  4,  8, 16,  32,  8,  16,  32,  64
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,   0,  2,  4,  8,  16, 12,  24,  48,  96
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  2, 12,  0,  0,  4,  24,  0,  0,  8,  48,  0,   0,  16,  96
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  0,  0,  0, 0, 0, 0,  0, 0, 0, 0,  0, 0,  0,  0,  0, 0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0,  0,  0,  0,  0,  1,  4,  12,  0,  4, 16,  48,  0,  12,  48, 144
